2: 30537/45847, t_p = 0.664448707, a_p = 0.666063210
438: 31/45847, t_p = 0.000540831692, a_p = 0.000676162017
439: 20/45847, t_p = 0.000539398728, a_p = 0.000436233559
440: 20/45847, t_p = 0.000537972481, a_p = 0.000436233559
441: 30/45847, t_p = 0.000536554968, a_p = 0.000654350339
442: 23/45847, t_p = 0.000535143500, a_p = 0.000501668593
443: 19/45847, t_p = 0.000533738752, a_p = 0.000414421881
444: 27/45847, t_p = 0.000532342064, a_p = 0.000588915305
445: 23/45847, t_p = 0.000530950752, a_p = 0.000501668593
446: 26/45847, t_p = 0.000529566829, a_p = 0.000567103627
447: 26/45847, t_p = 0.000528190296, a_p = 0.000567103627
448: 25/45847, t_p = 0.000526819809, a_p = 0.000545291949
449: 25/45847, t_p = 0.000525456040, a_p = 0.000545291949
450: 21/45847, t_p = 0.000524098990, a_p = 0.000458045237
451: 27/45847, t_p = 0.000522748657, a_p = 0.000588915305
452: 30/45847, t_p = 0.000521404371, a_p = 0.000654350339
453: 24/45847, t_p = 0.000520066803, a_p = 0.000523480271
454: 28/45847, t_p = 0.000518735952, a_p = 0.000610726983
455: 20/45847, t_p = 0.000517411149, a_p = 0.000436233559
456: 23/45847, t_p = 0.000516093735, a_p = 0.000501668593
457: 23/45847, t_p = 0.000514781023, a_p = 0.000501668593
458: 29/45847, t_p = 0.000513475030, a_p = 0.000632538661
459: 28/45847, t_p = 0.000512175083, a_p = 0.000610726983
460: 27/45847, t_p = 0.000510882526, a_p = 0.000588915305
461: 22/45847, t_p = 0.000509595343, a_p = 0.000479856915
462: 24/45847, t_p = 0.000508313535, a_p = 0.000523480271
463: 22/45847, t_p = 0.000507038445, a_p = 0.000479856915
464: 17/45847, t_p = 0.000505769401, a_p = 0.000370798526
465: 23/45847, t_p = 0.000504506404, a_p = 0.000501668593
466: 28/45847, t_p = 0.000503249452, a_p = 0.000610726983
467: 19/45847, t_p = 0.000501997204, a_p = 0.000414421881
468: 22/45847, t_p = 0.000500752345, a_p = 0.000479856915
469: 19/45847, t_p = 0.000499512189, a_p = 0.000414421881
470: 19/45847, t_p = 0.000498278751, a_p = 0.000414421881
471: 36/45847, t_p = 0.000497050015, a_p = 0.000785220407
472: 20/45847, t_p = 0.000495827326, a_p = 0.000436233559
473: 20/45847, t_p = 0.000494610683, a_p = 0.000436233559
474: 26/45847, t_p = 0.000493399415, a_p = 0.000567103627
475: 24/45847, t_p = 0.000492192849, a_p = 0.000523480271
476: 25/45847, t_p = 0.000490993001, a_p = 0.000545291949
477: 28/45847, t_p = 0.000489798528, a_p = 0.000610726983
478: 28/45847, t_p = 0.000488608757, a_p = 0.000610726983
479: 26/45847, t_p = 0.000487425033, a_p = 0.000567103627
480: 23/45847, t_p = 0.000486246683, a_p = 0.000501668593
481: 20/45847, t_p = 0.000485073708, a_p = 0.000436233559
482: 22/45847, t_p = 0.000483905435, a_p = 0.000479856915
483: 21/45847, t_p = 0.000482742537, a_p = 0.000458045237
484: 23/45847, t_p = 0.000481585685, a_p = 0.000501668593
485: 15/45847, t_p = 0.000480433535, a_p = 0.000327175170
486: 24/45847, t_p = 0.000479286088, a_p = 0.000523480271
487: 23/45847, t_p = 0.000478145360, a_p = 0.000501668593
488: 20/45847, t_p = 0.000477007318, a_p = 0.000436233559
489: 18/45847, t_p = 0.000475876667, a_p = 0.000392610203
490: 19/45847, t_p = 0.000474749374, a_p = 0.000414421881
491: 29/45847, t_p = 0.000473628128, a_p = 0.000632538661
492: 17/45847, t_p = 0.000472510912, a_p = 0.000370798526
493: 20/45847, t_p = 0.000471399743, a_p = 0.000436233559
494: 27/45847, t_p = 0.000470293277, a_p = 0.000588915305
495: 25/45847, t_p = 0.000469190169, a_p = 0.000545291949
496: 26/45847, t_p = 0.000468094452, a_p = 0.000567103627
497: 23/45847, t_p = 0.000467000750, a_p = 0.000501668593
498: 14/45847, t_p = 0.000465914437, a_p = 0.000305363492
499: 27/45847, t_p = 0.000464831484, a_p = 0.000588915305
500: 18/45847, t_p = 0.000463753233, a_p = 0.000392610203
